ano-mÃªs;ipca_acum_10y;cdi_acum_10y;ibovespa;ibovespa_lag10y;sp500;sp500_lag10y;dolar;dolar_lag10y;ouro;ouro_lag10y;nasdaq;nasdaq_lag10y;retorno_cdi_10y_real_anualizado;retorno_cdi_10y_anualizado;retorno_dolar_10y_anualizado;retorno_dolar_10y_real_anualizado;retorno_ibovespa_10y_anualizado;retorno_ibovespa_10y_real_anualizado;retorno_sp500_10y_anualizado;retorno_sp500_10y_real_anualizado;retorno_nasdaq_10y_anualizado;retorno_nasdaq_10y_real_anualizado;retorno_ouro_10y_anualizado;retorno_ouro_10y_real_anualizado;retorno_nasdaq_dolarizado_10y_anualizado;retorno_nasdaq_dolarizado_10y_real_anualizado;retorno_sp500_dolarizado_10y_anualizado;retorno_sp500_dolarizado_10y_real_anualizado
2019-08;0,5652;2,5725462114681275;100391,0;56588,0;2894,594970703125;1007,0999755859375;4,0131;1,8412;1504,9500122070312;947,0;7922,275146484375;2000,25;0,05094341798526103;0,09909774918610048;0,08103038630534054;0,033667633266434516;0,059002641892284435;0,012604981631394896;0,11135170923848303;0,06266050017457703;0,1475630715772498;0,09728534854169224;0,0474111905161958;0,0015213818900456921;0,24055055057689745;0,1861988042212157;0,2014049675591778;0,14876829101514932
2019-09;0,5648000000000001;2,5677928791713525;103876,0;60046,0;2982,1300048828125;1050,780029296875;4,1249;1,8094;1504,8499755859375;997,9000244140625;8107,764892578125;2102,639892578125;0,050775928492130085;0,09889449818842433;0,08589512606301053;0,03834577497201108;0,05633851197033568;0,01008339066895636;0,10994504362640267;0,061342590862429214;0,1444942752414322;0,09437897514574334;0,04193497701405091;-0,0036894399733023997;0,24280075529168887;0,188380795176595;0,20528391307170613;0,1525067465005996
2019-10;0,562;2,561980843208834;104729,0;64071,0;2989,68994140625;1069,219970703125;4,0954;1,7412;1492,300048828125;1048,800048828125;8104,2998046875;2139,2099609375;0,05072601435361457;0,09864551669923283;0,08929313534820116;0,04178155480563572;0,05036573418475987;0,004552045876774713;0,10829636502831175;0,0599559226778299;0,142473693019749;0,09264254186104925;0,03589645161687671;-0,009286131562645905;0,24448875112232082;0,1902080202386507;0,20725962235670425;0,15460271034462902
2019-11;0,5601999999999999;2,555138433542247;108196,0;66392,0;3100,0849609375;1093,2799682617188;4,1829;1,72605;1464,8999633789062;1127,3499755859375;8496,14990234375;2152,570068359375;0,05056618068647878;0,0983517427349705;0,09255274117032197;0,04501947402728268;0,050048950898001765;0,004364879625764706;0,10984983177719032;0,06156402684111706;0,14716658148516126;0,09725725123453066;0,026537740663454823;-0,01812343753019474;0,2533399931806004;0,19881141760529908;0,21256947599559006;0,1598146874530677
2019-12;0,5612;2,5471971850005244;112200,0;68305,5;3191,139892578125;1109,02001953125;4,0813;1,7500499999999999;1475,0;1119,9000244140625;8814,23046875;2203,97998046875;0,05017192149217764;0,09800990188101522;0,08836559914644848;0,04094780072891169;0,050881431157605794;0,005096739044547993;0,11147742363712498;0,06305269167113736;0,1486763398310651;0,09863092938091889;0,02792464029362307;-0,01685987275979184;0,25017981282558677;0,19571210969648334;0,2096937921145705;0,15698997969490214
2020-01;0,569;2,5391823999549525;116791,0;69801,0;3276,239990234375;1136,219970703125;4,1693999999999996;1,7715999999999998;1557,5;1118,0999755859375;9258,7001953125;2291,25;0,04931793414491614;0,09766392164397253;0,08935840617570356;0,041378230414725214;0,052821567926812474;0,006450636571526447;0,11170953065489275;0,06274491223951584;0,14986738127604893;0,09922212188054558;0,03370053663728445;-0,011828219693875708;0,25261769778030674;0,19744685872486611;0,21105012244455335;0,15771010376857686
2020-02;0,5636;2,5314898881188737;114803,0;66125,0;3337,75;1094,8699951171875;4,328049999999999;1,83635;1577,199951171875;1104,300048828125;9572,150390625;2190,909912109375;0,04936132406365301;0,09733092760052786;0,08951617203631734;0,04188818898668467;0,05671714838522601;0,010522968139620392;0,1179158792167947;0,06904640860881006;0,15888008393413489;0,10821987125366439;0,03628680028483222;-0,009014271351650893;0,2626185928970446;0,2074234719028729;0,21798742938289606;0,16474335083664338
2020-03;0,5583;2,5220229610573988;74798,0;69042,0;2605,6199951171875;1159,4599609375;4,97405;1,7848;1622,9500122070312;1110,300048828125;7737,125;2374,409912109375;0,04932446015219627;0,0969198702442935;0,10792932849778003;0,059856217440752646;0,00803975984159444;-0,035699137647895784;0,08434013373172955;0,03729055905970946;0,12538828946844394;0,07655763318890596;0,038691262789454006;-0,006377605003534792;0,24685069185003838;0,192749775628144;0,2013722362285879;0,14924463255611076
2020-04;0,5538000000000001;2,5127586767080015;78728,0;70016,5;2797,800048828125;1196,47998046875;5,2615;1,7586;1703,4000244140625;1152,800048828125;8494,75;2471,72998046875;0,0492417579784048;0,09651626507873745;0,1158202804008488;0,06771351222197697;0,011795822921920829;-0,0318261007450068;0,08865713610976034;0,04172146251338815;0,1313968302649704;0,08261850459023501;0,03981545053660884;-0,005014493591852243;0,2624355283908908;0,20800768335902364;0,21474571087437777;0,16237393440127112
2020-05;0,545;2,5008107134930473;80502,5;62871,0;2926,3699951171875;1124,4750366210938;5,6822;1,8167;1713,6000366210938;1205,2000122070312;9153,2099609375;2318,449951171875;0,0493375973585799;0,09599376152481631;0,12078763235596646;0,07307599967483158;0,025028403741451877;-0,018606783938340032;0,10036797355655214;0,05352560034258658;0,14719585708376326;0,09836003326989351;0,035821767938930105;-0,008272890396244903;0,2857629285094847;0,23102834116298454;0,23327881580278076;0,18077846323436586
2020-06;0,5368999999999999;2,487667713520411;94686,0;63605,0;3106,320068359375;1088,2349853515625;5,2226;1,8015;1729,4500122070312;1236,1499633789062;9902,52001953125;2233,5400390625;0,04933624951834892;0,09541639570006732;0,1123084840804125;0,06551774975619762;0,040589528666086894;-0,0031842525045465697;0,11058640248279072;0,06386810980913582;0,16058031130555062;0,11175895842959171;0,034150354924859405;-0,009352553846520228;0,2909233267218503;0,23661892171363763;0,23531467778595183;0,1833495244832939
2020-07;0,5395;2,4723946380867705;101791,0;63489,0;3217,034912109375;1083,47998046875;5,3085;1,76615;1813,4500122070312;1194,800048828125;10497,84521484375;2222,489990234375;0,04851297716685199;0,09474199774602066;0,11633469768827864;0,06919385553649682;0,0483374233272591;0,004067985946861974;0,11497078586178233;0,06788753929692892;0,1679547980885756;0,1186341302896392;0,04260795854556165;-0,001419533658852501;0,3038284664377844;0,2487700936606747;0,24468057516627528;0,1921199133461169
2020-08;0,543;2,4535212301694105;102065,0;66689,5;3380,35009765625;1081,4949951171875;5,4551;1,75855;1958,699951171875;1225,5499877929688;11129,73046875;2186,070068359375;0,047471919834547016;0,0939034247971211;0,11986275151425341;0,07232938455914084;0,04347473410655778;-0,0008162893939627214;0,12071121197414758;0,07314183151440479;0,1767441742651179;0,12679643506939842;0,04800580500276164;0,0035224569916545434;0,3177919688209032;0,26185735617326844;0,25504274149424266;0,2017715642047666
2020-09;0,545;2,4380102540770663;98835,0;67719,0;3351,60009765625;1124,8299560546875;5,3698;1,7184;1933,0;1271,9000244140625;11050,4697265625;2303,25;0,046672236425846725;0,09320989200385288;0,12068454988845456;0,0729773054006615;0,03853233515880672;-0,005677711305054456;0,11536376671942805;0,06788302656198941;0,16977939146126375;0,11998219256994402;0,0427444520223792;-0,001644903140831433;0,3109536907885566;0,2551467393633322;0,24997094086785343;0,19676000895614365
2020-10;0,5468999999999999;2,4217268274174404;98309,0;70555,0;3431,239990234375;1176,18994140625;5,6172;1,681;1901,6500244140625;1342,0999755859375;11455,11474609375;2441,22998046875;0,045842512087215015;0,09247753524901547;0,1282236971250339;0,08006276333052309;0,03372863864060838;-0,010398546999902836;0,11300563567484612;0,06549432132358124;0,16718332644056533;0,11735930745035672;0,03546297029554557;-0,0087382494502799;0,3168438877794699;0,26063124886870903;0,2557193332020735;0,20211594246941988
2020-11;0,5479999999999999;2,405267963886023;106430,0;70574,0;3570,2249755859375;1197,8399658203125;5,389799999999999;1,71835;1873,0499877929688;1366,0;11867,7998046875;2532,02001953125;0,04505524930536575;0,09173277046617412;0,12110451676764877;0,07317119350342671;0,04193813350611908;-0,002610395759167883;0,11539753007562337;0,06770821157088802;0,167052269920404;0,11715442999230685;0,0320716934648948;-0,012054991759190226;0,3083875711117019;0,25244687739136307;0,2504772089592606;0,19701249858203096
2020-12;0,5486;2,389430908862754;115669,5;68471,0;3694,77001953125;1242,22998046875;5,15225;1,6949;1864,2000122070312;1388,3499755859375;12626,625;2637,425048828125;0,04432463346232729;0,09101179984348318;0,11759714798024534;0,06977232701832325;0,05383160401627407;0,008735472662344979;0,11516348509121399;0,06744280674647718;0,1695282470917685;0,11948116247978868;0,02991018963395975;-0,014162283631670047;0,307061433432096;0,2511289544050215;0,2463035304696517;0,19297103645189106
2021-01;0,5558;2,3710339775403795;119851,0;70092,5;3799,610107421875;1282,635009765625;5,335100000000001;1,6734;1850,699951171875;1368,2999877929688;13128,9501953125;2713,3599853515625;0,04303384532255916;0,09016887315955002;0,12293412521120017;0,07438244431653707;0,05510823135752263;0,009489101073661965;0,11471435639503169;0,06651806909259328;0,17077181428849486;0,12015180172354589;0,03066011313836081;-0,013901967397342507;0,31469962309998056;0,25785668357217983;0,2517507906588208;0,19762953493842939
2021-02;0,55;2,3563977744092917;118932,0;66726,5;3906,7099609375;1320,8800048828125;5,4081;1,6679499999999998;1806,699951171875;1364,800048828125;13856,2998046875;2783,989990234375;0,04277759302088979;0,089494043954232;0,12482812951696798;0,07659658716699447;0,059497747355240715;0,014067508610046575;0,1145377436602375;0,06674744310376313;0,1740807302672569;0,12373728403028328;0,02844649009323641;-0,01565230077085289;0,32063903172843444;0,26401130726426136;0,25366340547740696;0,1999075310934142
2021-03;0,5506;2,3384018886661426;114160,0;67264,0;3913,10009765625;1308,43994140625;5,6579;1,6612;1722,5;1426,0999755859375;13138,73046875;2736,419921875;0,04193814417027153;0,08865912045693025;0,13037705785791065;0,08186571144766219;0,054321655745400266;0,009074308664050568;0,11577523133149659;0,0678905380012278;0,16986855043404403;0,11966238417293185;0,019062747148115955;-0,02467142597316463;0,32239257012013356;0,26564067161557237;0,26124672322322673;0,20711896446012945
2021-04;0,5519999999999999;2,3216214217302245;119379,5;66972,0;4141,58984375;1332,52001953125;5,5840499999999995;1,5842;1767,300048828125;1479,3500366210938;13914,76953125;2790,39501953125;0,04109405986466341;0,08787535997470641;0,13426342686675685;0,08548732647108914;0,059506556796326215;0,013945184578832759;0,12008075270420604;0,07191454197124436;0,17430533232836787;0,12380733210364148;0,01794411106297722;-0,025829974376365028;0,3319715904346805;0,274693555649864;0,27046663292976914;0,2158334616846136
2021-05;0,5474;2,305549935052114;122636,0;63724,5;4170,719970703125;1340,199951171875;5,2822;1,61735;1852,7000122070312;1508,800048828125;13559,080078125;2823,31005859375;0,040679965862258305;0,0871199190343217;0,12564405707508786;0,07755841685849263;0,06765553038906824;0,02204706349683616;0,12022211830893315;0,07236809429032443;0,16989575472115281;0,1199197556485696;0,020745188576359652;-0,022859346607029374;0,31688620369924037;0,26063101734679694;0,2609713700785168;0,20710477233484115
2021-06;0,551;2,290128163299504;129265,0;62303,0;4234,53515625;1285,5549926757812;5,0373;1,5877;1857,0;1530,6500244140625;14071,14013671875;2685,81005859375;0,03974011222239793;0,08639054882646668;0,12238779936381272;0,07419161343789371;0,07571493700799481;0,02952291929654738;0,12660456937250597;0,07822731213463818;0,18011790393555938;0,12944274340296702;0,019514953555424652;-0,024263794114198656;0,324549937188068;0,26767275527548384;0,264487223371223;0,2101891800807556
2021-07;0,5548;2,277332613647597;125960,0;59971,0;4367,47998046875;1326,2849731445312;5,1685;1,5639;1805,0;1589,4000244140625;14663,6396484375;2815,1300048828125;0,0389034617096462;0,08578202222214659;0,12697830083706996;0,07832109396607945;0,07703331238847677;0,030532476792166197;0,12657317866956475;0,07793346291894232;0,17943587165070785;0,12851381294261177;0,012801647403853034;-0,030925990688562832;0,3291986345792033;0,27181057938122777;0,2696235266656428;0,21480762245580864
2021-08;0,5628;2,2618946631576655;120689,5;53473,0;4445,2451171875;1178,81005859375;5,24465;1,5974;1787,5499877929688;1759,800048828125;14819,580078125;2507,97998046875;0,03766435230790033;0,08504371972691271;0,12623827607976734;0,07706011292043535;0,08480953501315858;0,03744039347112693;0,14194500201360682;0,09208099115483259;0,1944038187130126;0,1422491484959285;0,0015658012304191615;-0,042168431066466394;0,3451832977304343;0,2864447118556368;0,28610217044571096;0,22994341281770225
2021-09;0,5678;2,2503400486153273;113794,0;55778,0;4455,47998046875;1172,8699951171875;5,2783;1,7288;1776,699951171875;1806,5999755859375;15052,240234375;2529,139892578125;0,036801815291540585;0,08448815999976089;0,11808528458767653;0,06892163093003956;0,07390445143139446;0,026683486054823735;0,14278481785098251;0,09253509382322123;0,19526121940162078;0,14270404023908756;-0,0016675010369364696;-0,04556547008344225;0,33640398065127464;0,2776405720302082;0,2777308882893921;0,2215474112993603
2021-10;0,5741;2,24031697076456;110572,5;54783,5;4471,3701171875;1209,8800048828125;5,533200000000001;1,7631999999999999;1769,699951171875;1659,699951171875;14897,33984375;2614,919921875;0,035923571081228234;0,08400415503277037;0,12115970109147267;0,07143109730232511;0,07275299424141735;0,02517145116390629;0,13964563664966834;0,08909709635713914;0,19004951899652012;0,13726533404763974;0,006437953039725164;-0,03820221210030783;0,3342355630021894;0,2750560619825455;0,2777247613363434;0,22105177501136097
2021-11;0,5823;2,233382714130825;104511,0;57155,5;4682,85009765625;1236,9100341796875;5,568350000000001;1,77475;1816,4000244140625;1745,5;15853,849609375;2621,64990234375;0,03506454423707184;0,08366816448496195;0,1211376416250014;0,07085347718702972;0,06221002884909965;0,014568827826811459;0,1423974218384576;0,09115973461748594;0,19717049239333617;0,143476177204221;0,003989485506850965;-0,04104046488358226;0,34219290246490663;0,2819941845651126;0,2807847513184505;0,22334025150521053
2021-12;0,5866;2,227973887292498;105531,0;57455,0;4677,860107421875;1244,5799560546875;5,6461;1,8532;1787,1000366210938;1611,9000244140625;15519,6298828125;2605,14990234375;0,034532800152513365;0,08340543427587499;0,11784767387137896;0,06742134348539408;0,0626866442766787;0,014748638881468601;0,1415697255415025;0,09007328869744513;0,1953769140601842;0,141453224264938;0,010371473951679144;-0,03520658372912444;0,33624930278172416;0,2759708315775464;0,27610106225855713;0,21853589011976315
2022-01;0,5889;2,2251477992052737;106692,0;60304,0;4618,06982421875;1301,77001953125;5,5213;1,78135;1817,5499877929688;1654,6499633789062;14656,85498046875;2748,89501953125;0,03425166757589815;0,08326793049695302;0,11977098150606835;0,0691030098107468;0,05871379905129914;0,01080857406357083;0,13499153629313598;0,08363485712827368;0,18219267379301218;0,12870021334936177;0,00943421928421806;-0,036241178002994756;0,32378505066248486;0,2638857457283239;0,2709305865960454;0,21342286756071527
2022-02;0,5887;2,2245721239954;112768,0;65611,0;4471,06982421875;1351,8599853515625;5,1987;1,7173;1854,800048828125;1738,4500122070312;13878,8203125;2931,6099853515625;0,034237926025556975;0,08323990165739947;0,11713294246640338;0,06659776448735166;0,05565235795889234;0,00789834609019091;0,12706243218304447;0,07607807889907003;0,1682199972035161;0,11537381996428175;0,006499327681880107;-0,039031173413095255;0,30505704292405755;0,24602083744669057;0,2590785712079855;0,20212227060411259
2022-03;0,5943;2,225419479098301;115170,0;66757,0;4386,5400390625;1396,5299682617188;5,0333000000000006;1,81185;1942,0999755859375;1670,3500366210938;13614,7802734375;3055,8150634765625;0,03391344732626811;0,08328115595312435;0,10757477876541266;0,05709995174561011;0,05604945196350353;0,00792275710355761;0,12126220607306126;0,07016361031191032;0,16115008133490472;0,10823369986516873;0,015187844866494604;-0,031076689000338442;0,2860605444479478;0,22745169494853879;0,24188173982938932;0,1852862239340094
2022-04;0,6084;2,229159995467228;116147,0;62346,0;4404,989990234375;1386,35498046875;4,7025;1,8413499999999998;1932,4000244140625;1649,5;13391,76513671875;3037,135009765625;0,033176971512439035;0,08346309780152006;0,09829560525155956;0,0473210666443018;0,06419187830275641;0,014800175625726109;0,12255349895574197;0,07045309320193271;0,1599449343411894;0,10610910220715741;0,015954998605856474;-0,031197914555267436;0,2739624237207374;0,21483476588286932;0,2328955745628527;0,17567392789162084
2022-05;0,6126;2,234211992312213;107619,0;56063,0;4008,010009765625;1331,5400390625;4,98635;1,9945499999999998;1847,4000244140625;1579,9500122070312;11737,669921875;2883,9000244140625;0,03314141757653832;0,0837083954868898;0,0959576769075412;0,04481913459333775;0,06738540922109437;0,01758007908367798;0,11649673332467847;0,06439981695296093;0,15069484942890576;0,09700221285346955;0,01576152789748919;-0,03163497743298782;0,2611128540095764;0,20226799676132057;0,2236331661293729;0,1665371506885791
2022-06;0,6137;2,2415246233829875;102063,0;54392,5;3821,550048828125;1325,510009765625;5,1203;2,04415;1834,5999755859375;1612,199951171875;11232,1904296875;2849,489990234375;0,033408600208002515;0,08406257457908128;0,09617088965752218;0,04495114141319778;0,06495910492934076;0,015197760453185216;0,11169500417335554;0,05974987520170183;0,14701667663013973;0,09342110502415335;0,013006537167361332;-0,03432726844006362;0,25732629087367465;0,19857638546463718;0,21860770175252986;0,16166696351429755
2022-07;0,6196;2,249696952891665;98719,0;54331,0;3901,0;1360,02001953125;5,3899;2,03125;1725,2000122070312;1589,0999755859375;11591,9599609375;2925,300048828125;0,03340753823159481;0,08445716382191737;0,1025079580268089;0,05060861119667259;0,06153741242037869;0,011566708862852826;0,11112537276520151;0,05882037063522727;0,14762141940996587;0,09359840611376358;0,00825137548390642;-0,03921094662200708;0,26526174770150956;0,20570094562585828;0,2250245658391392;0,16735788474623337
2022-08;0,6085;2,2593009440150813;110501,0;58406,0;4145,18994140625;1405,530029296875;5,1247;2,0266;1760,300048828125;1617,0999755859375;12644,4599609375;3048,7099609375;0,03455909221353304;0,08491923329566231;0,09721071683051519;0,04628002558582356;0,0658372010768804;0,016362816100071953;0,11421866846789008;0,06249849647874317;0,15286490180908463;0,09935083613308371;0,008521086561969371;-0,03829277998667713;0,26493572532268717;0,206219518961807;0,2225326639355958;0,16578473695278628
2022-09;0,6008;2,27036006315005;110547,0;60478,0;3899,889892578125;1441,5899658203125;5,2155;2,0273;1670,800048828125;1763,800048828125;11535,01953125;3136,419921875;0,03556119097541033;0,08544912746313615;0,09910148067716018;0,04858607329944342;0,06217225753485223;0,013354140884127341;0,10464074809951152;0,05387075244643191;0,13909098046196577;0,08673763008446689;-0,005402157312427214;-0,05111451061524197;0,25197658325174466;0,19443493833342562;0,21411228185249898;0,1583109044562263
2022-10;0,5922;2,280961941773037;115977,0;58663,5;3719,97998046875;1440,1300048828125;5,26335;2,02905;1660,699951171875;1751,5;10792,669921875;3064,179931640625;0,03660199886414328;0,08595493662201403;0,1000108025910662;0,05001907379784987;0,07053381521707824;0,021881714684757192;0,09954723398072463;0,04957657279538141;0,13417863779441608;0,08263409774978858;-0,005309195420792445;-0,05051449051289525;0,24760875364187784;0,19090920277819978;0,20951383533792378;0,15454556822142806
2022-11;0,5922;2,292253253712315;111370,5;57358,0;3957,25;1394,530029296875;5,307;2,07285;1744,9000244140625;1724,199951171875;11114,150390625;2937,2900390625;0,03711400235284845;0,08649131675318911;0,09857097676072057;0,04864468312709591;0,06860602129360682;0,020041532401793738;0,10993248346093609;0,05948984820566383;0,1423335804553203;0,09041842615775275;0,0011941238927959397;-0,044306724819884846;0,2549345172673725;0,19790203550201024;0,21933961249413292;0,1639247974113638
2022-12;0,5903;2,30349817455385;107689,0;59586,0;3895,75;1419,6399536132812;5,2396;2,0796;1795,9000244140625;1693,4000244140625;10810,5302734375;2999,4449462890625;0,03774555384616973;0,08702313503420833;0,09681108863322763;0,047089794093931436;0,06096904046286045;0,012872559031709807;0,10621944095990665;0,056071641380670334;0,13679095710639988;0,08525727132070049;0,005894096834035301;-0,03970569439924698;0,24684492721227924;0,19032220920438347;0,21331374930647562;0,15831108665741267
2023-01;0,5886;2,3168032617183254;111736,0;61728,0;3977,8900146484375;1472,6300048828125;5,180899999999999;2,0366;1912,7999877929688;1669,5;11040,1298828125;3125,6298828125;0,03845446926437601;0,0876493774323055;0,09786754578850387;0,048210464916430995;0,06113610457420382;0,01314040457992749;0,10447505754297381;0,05451911571375412;0,13449781356787294;0,08318392794147123;0,013697355900449626;-0,032152666513321604;0,2455283302841842;0,1891924806066545;0,21256732080932106;0,15772231355572264
2023-02;0,5853;2,329253479839761;108303,0;57758,5;4090,4599609375;1514,6800537109375;5,18125;1,97125;1851,9000244140625;1634,699951171875;11816,3203125;3168,47998046875;0,03922725792003501;0,08823245829345128;0,101461404997786;0,0518604797137272;0,06488438328615587;0,016930591630928582;0,10444762075466385;0,054712220432290515;0,14067816621311047;0,0893112347538938;0,012553429098586477;-0,03304379905207888;0,25641297560739074;0,19983428311189688;0,2165064281028939;0,16172480418568513
2023-03;0,5877;2,339957822279011;102932,0;56684,0;3970,989990234375;1552,2899780273438;5,208;1,98285;1926,5999755859375;1592,0;11675,5400390625;3243,3450927734375;0,03954659073547284;0,08873153633865472;0,10138234720321915;0,051625883807595585;0,06147309879482399;0,013519590624170075;0,09848111224396305;0,04885571613066797;0,13665425421902566;0,08530433387833458;0,019259689451883943;-0,02678676985230677;0,2518909304702748;0,1953350346767464;0,209847705761659;0,1551911705095086
2023-04;0,5901;2,3510287192884527;103930,0;54926,0;4129,7900390625;1569,4299926757812;5,0457;2,0026;1995,199951171875;1469,7999877929688;12087,9599609375;3247,0150146484375;0,03988029731389231;0,0892455477111378;0,09681333349126842;0,04710510658080791;0,0658505054133256;0,01754553212578447;0,10158649357570071;0,051661944236152335;0,1404778936715947;0,08879076315090884;0,03103360004519473;-0,015693450564427947;0,2508913603310421;0,1942002264060505;0,20823475414772208;0,15347684276356266
2023-05;0,5907;2,3614936777413162;108632,0;55448,0;4137,880126953125;1648,97998046875;4,9696;2,0254;1985,9000244140625;1404,0;12354,1298828125;3459,2799072265625;0,040302999320259936;0,08972942699631625;0,0939086659779591;0,04429268220829852;0,06956501510329183;0,02105317670175677;0,09636775014298982;0,04664023066306844;0,13574973945390623;0,08423598662266496;0,0352828680676216;-0,011674048516569613;0,24240648237083717;0,1860551417316958;0,19932618298017446;0,14492881848350048
2023-06;0,5893;2,3725110442093453;118087,0;49256,5;4365,68994140625;1624,3450317382812;4,8462;2,1529499999999997;1944,5999755859375;1377,2999877929688;13502,2001953125;3423,8050537109375;0,04087897439366506;0,09023676762634891;0,08451793616706449;0,03541904898954362;0,09137463011611069;0,04196532295254096;0,10391964091992612;0,053942389188953;0,1470690224246125;0,09513828837340599;0,03509491060020675;-0,011766470423330788;0,2440169288411127;0,18769711632425778;0,1972206506647649;0,14301942476218832
2023-07;0,5859000000000001;2,382954527605711;119076,0;47315,0;4528,830078125;1681,7050170898438;4,8;2,2548;1959,6499633789062;1284,2000122070312;14061,08984375;3593,0550537109375;0,04155928691148714;0,09071572761625202;0,07848304311699716;0,029877905758303624;0,09668660574687205;0,047261069154560964;0,10413867075559113;0,05437728405820308;0,14618708644465928;0,09453065927044024;0,043168785773447294;-0,0038448065536779152;0,2361433369702408;0,18043275619483734;0,1907948336596459;0,13712802190452522
2023-08;0,5868;2,3929739992704744;117535,0;50195,5;4467,7099609375;1662,4099731445312;4,8977;2,3474500000000003;1917,9000244140625;1363,8999633789062;13722,01953125;3655,7900390625;0,04193728396680596;0,0911734691551247;0,07631547102653968;0,0277497119144281;0,08880534131453488;0,03967601134603682;0,10391258269345904;0,05410158023635714;0,14141527130522258;0,08991206373706873;0,034675926722228745;-0,012010963106054318;0,22852291537176628;0,17308921625867124;0,18815819141383439;0,13454583884191473
2023-09;0,5867;2,4005315582812567;117107,0;53798,0;4450,72998046875;1690,4400024414062;4,934200000000001;2,2649;1918,25;1334,2000122070312;13709,28515625;3737,3599853515625;0,042272453423375156;0,09151759789086777;0,08097779194011734;0,03220816364177037;0,08089043198351864;0,03212474503590346;0,10164875651071004;0,05194653249560277;0,13879352158774472;0,0874154663025195;0,03697533516113061;-0,009809068762279383;0,2310105064416308;0,1754719696852307;0,19085784030652353;0,1371308399361597
2023-10;0,5858;2,406258129997795;114004,0;54173,0;4270,875;1721,5400390625;5,0568;2,1848;1925,0499877929688;1320,5999755859375;13227,919921875;3839,429931640625;0,042579977306757;0,09177770502675964;0,08754292895186921;0,038536028869515127;0,07724309819086161;0,028700329466941676;0,09511561946983926;0,045767478524536775;0,13167697820173863;0,08068130794375339;0,03840572213133653;-0,008386955302077448;0,23074729550091955;0,17528731490468652;0,19098524833916963;0,1373170265971857
2023-11;0,5825;2,4111747008335103;124819,0;52688,0;4502,8798828125;1784,9349975585938;4,892899999999999;2,29765;1982,75;1272,7999877929688;14103,83984375;3944,465087890625;0,04301005678563663;0,09200057693136565;0,0785201082585385;0,030134363591908686;0,09007630265886135;0,041172111402974165;0,09694990712939866;0,04773734473763369;0,13588646633414747;0,08492708958310247;0,04532365812087402;-0,0015727912160721225;0,22507639464011353;0,1701156821097889;0,18308253259139295;0,13000579447294647
2023-12;0,5799;2,415423326275116;130197,0;50819,0;4713,139892578125;1805,0899658203125;4,899;2,3449;2030,3499755859375;1226,0;14769,75;4060,489990234375;0,043365244107666845;0,09219284117310012;0,0764610278926181;0,028336737616069474;0,09864525977679883;0,049529200744026225;0,10073087354955423;0,05152157502180299;0,13783547525380713;0,08696737759005102;0,05173915730869605;0,00472008351963038;0,22483554526439908;0,17007802056633015;0,1848938875742927;0,131921995499235
2024-01;0,5763;2,4185541159461144;129130,5;49311,0;4783,4501953125;1831,97998046875;4,9190000000000005;2,377;2026,0;1242,199951171875;14972,759765625;4153,18017578125;0,04373847585093338;0,09233432499499061;0,07543647985367263;0,027592383277082355;0,10105370408430137;0,05206994656717723;0,10073316848086411;0,05176367097505108;0,13682105467657157;0,08624607665681205;0,05013417781362661;0,003415731896179608;0,22257883326491168;0,16818865693466445;0,18376860396923989;0,13110501995138524
2024-02;0,575;2,419539179980185;129036,0;47386,5;5003,094970703125;1829,8299560546875;4,9687;2,393;2028,0;1317,0999755859375;15826,43017578125;4240,669921875;0,043867100333606635;0,09237880703014212;0,0757962044746181;0,02802091846499244;0,10536478837741758;0,056276384188921114;0,1058158267112852;0,05670739225561339;0,14076148432396196;0,09010113996165914;0,04410679200775802;-0,002261191449781985;0,22722687504654981;0,1727266688642075;0,1896324692239626;0,13680180182886037
2024-03;0,5764;2,421993044678824;127690,5;46589,0;5161,3349609375;1866,52001953125;4,981;2,3338;2160,5499267578125;1340,199951171875;16236,57470703125;4279,9501953125;0,04388016741838641;0,09248954411757149;0,07876113270849827;0,03076258979281077;0,10608249678477089;0,05686831342156595;0,10706453744685351;0,05780665903436044;0,14262986217651075;0,09178953542250134;0,048913006968831496;0,002242530573923318;0,23262468438808814;0,17778011591166254;0,1942581943975774;0,1411207096864988
